model_id,language,weat_category_id,prompt_idx,layer_idx,entity1,entity2,attribute,attention_entity1,attention_entity2,prob_entity1,prob_entity2,bias_ratio,comments
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,23,aster,ant,caress,0.050048828125,0.0227813720703125,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt0_layer23
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,24,aster,ant,caress,0.010650634765625,0.0092926025390625,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt0_layer24
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,25,aster,ant,caress,0.004901885986328125,0.0034542083740234375,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt0_layer25
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,26,aster,ant,caress,0.0005984306335449219,0.0010995864868164062,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt0_layer26
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,27,aster,ant,caress,0.003993988037109375,0.004955291748046875,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt0_layer27
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,28,aster,ant,caress,0.015777587890625,0.02264404296875,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt0_layer28
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,0,29,aster,ant,caress,0.0180206298828125,0.019866943359375,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt0_layer29
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,0,aster,ant,freedom,0.00848388671875,0.01084136962890625,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt1_layer0
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,1,aster,ant,freedom,0.004547119140625,0.0017242431640625,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt1_layer1
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,2,aster,ant,freedom,0.007289886474609375,0.0015811920166015625,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt1_layer2
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,3,aster,ant,freedom,0.005584716796875,0.00241851806640625,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt1_layer3
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,4,aster,ant,freedom,0.0023021697998046875,0.0006971359252929688,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt1_layer4
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,5,aster,ant,freedom,0.004238128662109375,0.0024166107177734375,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt1_layer5
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,6,aster,ant,freedom,0.00421142578125,0.0010547637939453125,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt1_layer6
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,7,aster,ant,freedom,0.0026531219482421875,0.0018663406372070312,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt1_layer7
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,8,aster,ant,freedom,0.003108978271484375,0.0010766983032226562,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt1_layer8
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,9,aster,ant,freedom,0.0019292831420898438,0.001190185546875,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt1_layer9
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,10,aster,ant,freedom,0.000797271728515625,0.0010156631469726562,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt1_layer10
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,11,aster,ant,freedom,0.00833892822265625,0.0017824172973632812,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt1_layer11
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,12,aster,ant,freedom,0.0014810562133789062,0.002971649169921875,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt1_layer12
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,13,aster,ant,freedom,0.00045609474182128906,0.0002551078796386719,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt1_layer13
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,1,14,aster,ant,freedom,0.0012884140014648438,0.0007615089416503906,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt1_layer14
