model_id,model_type,language,weat_category,layer_index,layer_name,attribution_score,baseline_bias_l2,localization_ratio,is_significant_layer
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT1,7,layer_7,0.11897953952685411,0.9867919356761153,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT1,8,layer_8,0.12188017814388119,0.9867919356761153,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT1,9,layer_9,0.11986476786733481,0.9867919356761153,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT1,10,layer_10,0.12129568491085155,0.9867919356761153,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT1,11,layer_11,0.1203595256247541,0.9867919356761153,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT1,12,layer_12,0.12017277882415957,0.9867919356761153,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT1,13,layer_13,0.11222512602483022,0.9867919356761153,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT1,14,layer_14,0.11583152203111728,0.9867919356761153,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT1,15,layer_15,0.11833441421570924,0.9867919356761153,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT1,16,layer_16,0.12307826800743596,0.9867919356761153,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT1,17,layer_17,0.1233693019823885,0.9867919356761153,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT1,18,layer_18,0.1251349080971007,0.9867919356761153,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT1,19,layer_19,0.1332426295826539,0.9867919356761153,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT1,20,layer_20,0.13878682680550014,0.9867919356761153,0.0,True
