model_id,model_type,language,weat_category,layer_index,layer_name,attribution_score,baseline_bias_l2,localization_ratio,is_significant_layer
Qwen/Qwen2.5-1.5B,base,en,WEAT2,23,layer_23,2.0330078125,0.0,0.0,True
Qwen/Qwen2.5-1.5B,base,en,WEAT2,24,layer_24,2.1050781250000004,0.0,0.0,True
Qwen/Qwen2.5-1.5B,base,en,WEAT2,25,layer_25,2.1416796875000004,0.0,0.0,True
Qwen/Qwen2.5-1.5B,base,en,WEAT2,26,layer_26,0.513212890625,0.0,0.0,False
Qwen/Qwen2.5-1.5B,base,en,WEAT2,27,layer_27,0.9672070312500004,0.0,0.0,False
Qwen/Qwen2.5-1.5B,base,en,WEAT6,0,layer_0,0.05121093750000001,0.0,0.0,False
Qwen/Qwen2.5-1.5B,base,en,WEAT6,1,layer_1,0.7853613281249998,0.0,0.0,False
Qwen/Qwen2.5-1.5B,base,en,WEAT6,2,layer_2,1.0912304687499996,0.0,0.0,False
Qwen/Qwen2.5-1.5B,base,en,WEAT6,3,layer_3,1.1168750000000003,0.0,0.0,False
Qwen/Qwen2.5-1.5B,base,en,WEAT6,4,layer_4,1.1116796875,0.0,0.0,False
Qwen/Qwen2.5-1.5B,base,en,WEAT6,5,layer_5,1.1056445312500003,0.0,0.0,False
Qwen/Qwen2.5-1.5B,base,en,WEAT6,6,layer_6,1.119140625,0.0,0.0,False
Qwen/Qwen2.5-1.5B,base,en,WEAT6,7,layer_7,1.1116992187500003,0.0,0.0,False
Qwen/Qwen2.5-1.5B,base,en,WEAT6,8,layer_8,1.1265820312499997,0.0,0.0,True
Qwen/Qwen2.5-1.5B,base,en,WEAT6,9,layer_9,1.1237109375000003,0.0,0.0,False
Qwen/Qwen2.5-1.5B,base,en,WEAT6,10,layer_10,1.09947265625,0.0,0.0,False
Qwen/Qwen2.5-1.5B,base,en,WEAT6,11,layer_11,1.0984375,0.0,0.0,False
Qwen/Qwen2.5-1.5B,base,en,WEAT6,12,layer_12,1.0921484375,0.0,0.0,False
Qwen/Qwen2.5-1.5B,base,en,WEAT6,13,layer_13,1.0950976562500003,0.0,0.0,False
Qwen/Qwen2.5-1.5B,base,en,WEAT6,14,layer_14,1.0857226562500004,0.0,0.0,False
Qwen/Qwen2.5-1.5B,base,en,WEAT6,15,layer_15,1.0716601562500003,0.0,0.0,False
Qwen/Qwen2.5-1.5B,base,en,WEAT6,16,layer_16,1.1039453125,0.0,0.0,False
Qwen/Qwen2.5-1.5B,base,en,WEAT6,17,layer_17,1.1276562499999996,0.0,0.0,True
Qwen/Qwen2.5-1.5B,base,en,WEAT6,18,layer_18,1.1355859375000001,0.0,0.0,True
Qwen/Qwen2.5-1.5B,base,en,WEAT6,19,layer_19,1.12388671875,0.0,0.0,True
Qwen/Qwen2.5-1.5B,base,en,WEAT6,20,layer_20,1.1524999999999999,0.0,0.0,True
Qwen/Qwen2.5-1.5B,base,en,WEAT6,21,layer_21,1.1811132812499998,0.0,0.0,True
Qwen/Qwen2.5-1.5B,base,en,WEAT6,22,layer_22,1.134375,0.0,0.0,True
Qwen/Qwen2.5-1.5B,base,en,WEAT6,23,layer_23,1.1569726562500002,0.0,0.0,True
Qwen/Qwen2.5-1.5B,base,en,WEAT6,24,layer_24,1.2136523437500004,0.0,0.0,True
Qwen/Qwen2.5-1.5B,base,en,WEAT6,25,layer_25,1.2427929687499997,0.0,0.0,True
Qwen/Qwen2.5-1.5B,base,en,WEAT6,26,layer_26,0.37509765625,0.0,0.0,False
Qwen/Qwen2.5-1.5B,base,en,WEAT6,27,layer_27,1.0335742187499997,0.0,0.0,False
